Facility ID,Facility Name,Website,City,State,Facility Type,Sports Offered,Indoor Court Status,Qualification Status,Indoor Evidence,Number of Courts,Court Count Notes,Decision Maker First Name,Decision Maker Last Name,Decision Maker Full Name,Decision Maker Title,Company Domain,Published Direct Email,Shared Facility Email,Guessed Email 1,Guessed Email 2,Guessed Email 3,Guessed Email 4,Guessed Email 5,Guessed Email 6,Emails Found,Research Notes,Source URLs
OH-REVIEW-0011,Bryant & Stratton College - Ohio,https://ohio.bscbobcats.com/landing/index,,OH,College / University,basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,Dwayne,Morrow,Dwayne Morrow,Athletic Director,bryantstratton.edu,dmorrow@bryantstratton.edu,,,,,,,,11,"Court sports found, but indoor/outdoor not stated. OH location evidence: phone. No court count stated by a reliable source; left blank.",https://ohio.bscbobcats.com/landing/index | https://ohio.bscbobcats.com/information/directory/index | https://ohio.bscbobcats.com/media/New_Logos/New_Logos
OH-REVIEW-0012,BTY Training,https://www.btytraining.com/,Marysville,OH,College / University,basketball; volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,btytraining.com,,info@btytraining.com,,,,,,,3,"Court sports and paid access found, but indoor/outdoor not stated. OH location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.btytraining.com/ | https://www.btytraining.com/our-story | https://www.btytraining.com/our-team | https://www.btytraining.com/contact-us | https://www.btytraining.com/court-or-cage-rentals | https://www.btytraining.com/basketball-shooting-membership
OH-REVIEW-0013,Buckeye Volleyball Club,https://buckeyevb.wpenginepowered.com/,Columbus,OH,Private Club,volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,buckeyevolleyballclub.com,lauren@buckeyevolleyballclub.com,,,,,,,,2,"Court sports found, but indoor/outdoor not stated. OH location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank.",https://buckeyevb.wpenginepowered.com/
OH-REVIEW-0014,Canal Winchester Joi,https://www.cwrecreation.com/,Canal Winchester,OH,Unknown,tennis; basketball; volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,cwrecreation.com,,,,,,,,,4,"Court sports and paid access found, but indoor/outdoor not stated. OH location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.cwrecreation.com/ | https://www.cwrecreation.com/about-7 | https://www.cwrecreation.com/about-us | https://www.cwrecreation.com/youth-calendar | https://www.cwrecreation.com/adult-programs | https://www.cwrecreation.com/coaching-incentive-program | https://www.cwrecreation.com/about-1
OH-REVIEW-0015,"Carlisle High School (Carlisle, OH) Athletics",https://www.carlisleathletics.org/,Carlisle,OH,School,tennis; volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,carlisleathletics.org,,,,,,,,,0,"Court sports found, but indoor/outdoor not stated. OH location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank.",https://www.carlisleathletics.org/
OH-REVIEW-0016,Carrollton Exempted Village Schools,https://www.carrolltonschools.org/,Carrollton,OH,School,basketball; volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,carrolltonschools.org,,,,,,,,,42,"Court sports and paid access found, but indoor/outdoor not stated. OH location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.carrolltonschools.org/ | https://www.carrolltonschools.org/page/administrative-contacts | https://www.carrolltonschools.org/page/athletics-homepage | https://www.carrolltonschools.org/staff | https://www.carrolltonschools.org/page/staff-links | https://www.carrolltonschools.org/o/cevs/page/administrative-contacts
OH-REVIEW-0017,Centerville Elks Basketball,https://www.centervillebasketball.com/,,OH,School,basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,centervillebasketball.com,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. OH location evidence: phone. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.centervillebasketball.com/ | https://www.centervillebasketball.com/page/show/1898071-coaching-staff | https://www.centervillebasketball.com/page/show/1898080-coaching-staff | https://www.centervillebasketball.com/page/show/2174598-standards-of-performance
OH-REVIEW-0018,Centerville Hustle Basketball Club,https://www.centervillehustle.org/,Centerville,OH,College / University,basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,centervillehustle.org,board@centervillehustle.org,,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. OH location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.centervillehustle.org/ | https://www.centervillehustle.org/aboutus
OH-REVIEW-0019,Chagrin Valley Country Club,https://www.cvcclub.com/,,OH,Country Club,pickleball; tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,cvcclub.com,ckalister@cvcclub.com,,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. OH location evidence: zip. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.cvcclub.com/ | https://www.cvcclub.com/web/pages/about-us | https://www.cvcclub.com/web/pages/membership | https://www.cvcclub.com/web/pages/contact-us
OH-REVIEW-0020,Chikovani Basketball Academy,https://www.chikovanibasketball.com/,Canfield,OH,School,basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,chikovanibasketball.com,chikovanibasketball@gmail.com,,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. OH location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.chikovanibasketball.com/ | https://www.chikovanibasketball.com/programs | https://www.chikovanibasketball.com/about | https://www.chikovanibasketball.com/cancel
OH-REVIEW-0021,Cincinnati Squash Racquets Association,https://www.cincysquash.com/,,OH,Racquet / Tennis Club,squash,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,25,"nnaticc.com. Cost is $10 Read more → October 6, 2025 Save The Dates for 25/26 season With 25 squash courts in the Greater Cincinnati area, we are excited to see squash grow in Southern Ohio Read m",,,,,cincinnaticc.com,squash@cincinnaticc.com,,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. OH location evidence: mention. No decision maker found on public pages. Paid access signals present (membership/rental/program).",https://www.cincysquash.com/ | https://www.cincysquash.com/membership | https://www.cincysquash.com/contact
OH-REVIEW-0022,CLE Squash,https://www.clevelandsquash.com/,Cleveland,OH,Racquet / Tennis Club,squash,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,clevelandsquash.com,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. OH location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.clevelandsquash.com/ | https://www.clevelandsquash.com/usc-fundraiser-info | https://www.clevelandsquash.com/our-story | https://www.clevelandsquash.com/urban-squash-cleveland
OH-REVIEW-0023,Cleveland Athletic Academy,https://clevelandathleticacademy.com/,Painesville,OH,School,basketball; volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,clevelandathleticacademy.com,,,,,,,,,2,"Court sports and paid access found, but indoor/outdoor not stated. OH location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://clevelandathleticacademy.com/ | https://clevelandathleticacademy.com/training-programs | https://clevelandathleticacademy.com/staff | https://clevelandathleticacademy.com/facility | https://clevelandathleticacademy.com/contact
OH-REVIEW-0024,Cleveland Metroparks,https://www.clevelandmetroparks.com/,Cleveland,OH,Unknown,volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,Bruce,Rinker,Bruce Rinker,President,clevelandmetroparks.com,,,bruce@clevelandmetroparks.com,bruce.rinker@clevelandmetroparks.com,brucerinker@clevelandmetroparks.com,brinker@clevelandmetroparks.com,b.rinker@clevelandmetroparks.com,brucer@clevelandmetroparks.com,1,"Court sports and paid access found, but indoor/outdoor not stated. OH location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://www.clevelandmetroparks.com/ | https://www.clevelandmetroparks.com/about/cleveland-metroparks-organization/history | https://www.clevelandmetroparks.com/about/cleveland-metroparks-organization/mission-and-core-goals | https://www.clevelandmetroparks.com/about/planning-design | https://www.clevelandmetroparks.com/about/cleveland-metroparks-organization/cleveland-metroparks-leadership-team | https://www.clevelandmetroparks.com/about/cleveland-metroparks-organization/board-of-park-commissioners | https://www.clevelandmetroparks.com/about/cleveland-metroparks-organization/community-impact
OH-REVIEW-0025,Cleveland Tennis Community,https://tenniscleveland.com/,Cleveland,OH,Racquet / Tennis Club,tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,6,"- (CSU) Medical Mutual TC 2005 Chester Ave., Cleveland OH 44114 1,350 Matches Played Here 6 Courts Lighted Tennis Club Fee Cleveland - Brush HS 4875 Glenlyn Rd., Cleveland OH 44124 26 Matc",,,,,tenniscleveland.com,tenniscleveland@gmail.com,,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. OH location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).",https://tenniscleveland.com/ | https://tenniscleveland.com/thanks/partner_flow | https://tenniscleveland.com/Cleveland-Tennis-Courts | https://tenniscleveland.com/partner-program | https://tenniscleveland.com/thanks/partner_flow.htm | https://tenniscleveland.com/Cleveland-Tennis-Lessons | https://tenniscleveland.com/info/contact-email
OH-REVIEW-0026,Cleveland Volleyball Company,https://www.clevelandvolleyballcompany.com/,Avon,OH,College / University,volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,3,"UALIFIERS (2025) GET IN TOUCH WITH CVC CONTACT US Name: Email: Phone: Message: LOCATIONS T3 Volleyball Courts 1945 Recreation Ln. Avon, OH 44011 CONTACT US Jenn Larrick - Director: jlarrick@cleveland",,,,,clevelandvolleyballcompany.com,jlarrick@clevelandvolleyballcompany.com,,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. OH location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).",https://www.clevelandvolleyballcompany.com/ | https://www.clevelandvolleyballcompany.com/about-us | https://www.clevelandvolleyballcompany.com/2027-coaching-staff
OH-REVIEW-0027,Cleveland Wave VBC,https://www.clevelandwavevolleyball.com/,Brunswick,OH,Private Club,volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,Brittany,Centorbi,Brittany Centorbi,Club Director,clevelandwavevolleyball.com,,,brittany@clevelandwavevolleyball.com,brittany.centorbi@clevelandwavevolleyball.com,brittanycentorbi@clevelandwavevolleyball.com,bcentorbi@clevelandwavevolleyball.com,b.centorbi@clevelandwavevolleyball.com,brittanyc@clevelandwavevolleyball.com,1,"Court sports and paid access found, but indoor/outdoor not stated. OH location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://www.clevelandwavevolleyball.com/ | https://www.clevelandwavevolleyball.com/meet-the-directors | https://www.clevelandwavevolleyball.com/wave-events | https://www.clevelandwavevolleyball.com/youthprogram | https://www.clevelandwavevolleyball.com/meet-the-coaches
OH-REVIEW-0028,Clinton County Barracudas,https://clintoncounty.swimtopia.com/,Wilmington,OH,Racquet / Tennis Club,tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,clintoncounty.swimtopia.com,clintoncountycudas@gmail.com,,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. OH location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://clintoncounty.swimtopia.com/ | https://clintoncounty.swimtopia.com/about | https://clintoncounty.swimtopia.com/contact-us
OH-REVIEW-0029,Clinton Swim and Tennis Club,https://www.clintonswimtennisclub.com/,Wilmington,OH,Racquet / Tennis Club,tennis; volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,Nicole,Corbin,Nicole Corbin,President,clintonswimtennisclub.com,,,nicole@clintonswimtennisclub.com,nicole.corbin@clintonswimtennisclub.com,nicolecorbin@clintonswimtennisclub.com,ncorbin@clintonswimtennisclub.com,n.corbin@clintonswimtennisclub.com,nicolec@clintonswimtennisclub.com,1,"Court sports and paid access found, but indoor/outdoor not stated. OH location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://www.clintonswimtennisclub.com/ | https://www.clintonswimtennisclub.com/about-us.php | https://www.clintonswimtennisclub.com/contact-us.php
OH-REVIEW-0030,Club Management,https://www.club-mgmt.com/clubmanagement/library/,South Euclid,OH,Country Club,tennis; badminton,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,club-mgmt.com,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. OH location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.club-mgmt.com/clubmanagement/library/
OH-REVIEW-0031,Columbus Country Club Home Page,https://www.columbuscc.com/,Columbus,OH,Country Club,pickleball; tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,2,"l Ohio. All of CCC's 2017 Tennis Staff ... ... tennis courts, two platform tennis courts, two pickleball courts, and world-class golf. With a vibrant calendar full of golf, dining, and social events, y",Patrick,Gibbons,Patrick Gibbons,General Manager,columbuscc.com,,info@columbuscc.com,patrick@columbuscc.com,patrick.gibbons@columbuscc.com,patrickgibbons@columbuscc.com,pgibbons@columbuscc.com,p.gibbons@columbuscc.com,patrickg@columbuscc.com,1,"Court sports and paid access found, but indoor/outdoor not stated. OH location evidence: address. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://www.columbuscc.com/ | https://www.columbuscc.com/about-us | https://www.columbuscc.com/membership
OH-REVIEW-0032,Core Basketball Training,https://www.corebasketballtraining.com/core-basketballncv4kkks33594255,Westerville,OH,College / University,basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,corebasketballtraining.com,,,,,,,,,3,"Court sports and paid access found, but indoor/outdoor not stated. OH location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.corebasketballtraining.com/core-basketballncv4kkks33594255
OH-REVIEW-0033,Cptf,https://www.cleptf.org/,Cleveland,OH,School,tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,David,Bebout,David Bebout,President,cleptf.org,david@cleptf.org,info@cleptf.org,,,,,,,17,"Court sports and paid access found, but indoor/outdoor not stated. OH location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.cleptf.org/ | https://www.cleptf.org/about-us
OH-REVIEW-0034,CWRU Badminton,https://badminton.mystrikingly.com/,Cleveland,OH,Private Club,badminton,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,Alvin,Huang,Alvin Huang,President,badminton.mystrikingly.com,,,alvin@badminton.mystrikingly.com,alvin.huang@badminton.mystrikingly.com,alvinhuang@badminton.mystrikingly.com,ahuang@badminton.mystrikingly.com,a.huang@badminton.mystrikingly.com,alvinh@badminton.mystrikingly.com,0,"Court sports and paid access found, but indoor/outdoor not stated. OH location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://badminton.mystrikingly.com/
OH-REVIEW-0035,Dayton Squash Center,https://daytonsquashcenter.com/,Miamisburg,OH,Racquet / Tennis Club,squash,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,daytonsquashcenter.com,daytonsquash@gmail.com,,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. OH location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://daytonsquashcenter.com/ | https://daytonsquashcenter.com/contact-us | https://daytonsquashcenter.com/programming | https://daytonsquashcenter.com/membership
OH-REVIEW-0036,Diaz Tennis,https://diaztennis.org/,,OH,Racquet / Tennis Club,tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,diaztennis.org,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. OH location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://diaztennis.org/ | https://diaztennis.org/about | https://diaztennis.org/contact
OH-REVIEW-0037,Discover Shaker Heights City School District,https://www.shaker.org/,,OH,School,tennis; basketball; volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,shaker.org,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. OH location evidence: phone. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.shaker.org/ | https://www.shaker.org/the-shaker-experience/athletics | https://www.shaker.org/connect-with-us/staff-directory | https://www.shaker.org/staff-intranet | https://www.shaker.org/all-news/posts-details/~board/district-news-homepage/post/students-win-recognition-on-national-latin-exam | https://www.shaker.org/all-news/posts-details/~board/district-news-homepage/post/darrl-smalls-appointed-as-district-safety-security-supervisor-beginning-july-1 | https://www.shaker.org/all-news/posts-details/~board/district-news-homepage/post/bus-driver-fred-taylor-retires-after-33-years-of-service
OH-REVIEW-0038,DiscoverGyms,https://discovergyms.com/,,OH,Health Club,basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,discovergyms.com,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. OH location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://discovergyms.com/
