Facility ID,Facility Name,Website,City,State,Facility Type,Sports Offered,Indoor Court Status,Qualification Status,Indoor Evidence,Number of Courts,Court Count Notes,Decision Maker First Name,Decision Maker Last Name,Decision Maker Full Name,Decision Maker Title,Company Domain,Published Direct Email,Shared Facility Email,Guessed Email 1,Guessed Email 2,Guessed Email 3,Guessed Email 4,Guessed Email 5,Guessed Email 6,Emails Found,Research Notes,Source URLs
PA-REVIEW-0011,AllPages.com,https://pa.allpages.com/,Bethlehem,PA,Unknown,tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,pa.allpages.com,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. PA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://pa.allpages.com/
PA-REVIEW-0012,Andy Stoner Tennis,https://www.andystonertennis.com/,Harrisburg,PA,Racquet / Tennis Club,tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,andystonertennis.com,andy@andystonertennis.com,,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. PA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.andystonertennis.com/ | https://www.andystonertennis.com/contact
PA-REVIEW-0013,Aronimink Golf Club,https://www.aronimink.org/,,PA,Private Club,tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,aronimink.org,,info@aronimink.org,,,,,,,4,"Court sports and paid access found, but indoor/outdoor not stated. PA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.aronimink.org/ | https://www.aronimink.org/join-our-team | https://www.aronimink.org/contact-us
PA-REVIEW-0014,Aronimink Swim Club,https://aroniminkswimclub.com/,,PA,Private Club,tennis; basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,Jaime,Wharton,Jaime Wharton,General Manager,aroniminkswimclub.com,,,jaime@aroniminkswimclub.com,jaime.wharton@aroniminkswimclub.com,jaimewharton@aroniminkswimclub.com,jwharton@aroniminkswimclub.com,j.wharton@aroniminkswimclub.com,jaimew@aroniminkswimclub.com,1,"Court sports and paid access found, but indoor/outdoor not stated. PA location evidence: phone. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://aroniminkswimclub.com/ | https://aroniminkswimclub.com/about-us-.html | https://aroniminkswimclub.com/asc-staff.html | http://www.aroniminkswimclub.com/membership.html | http://www.aroniminkswimclub.com/contact-us-.html
PA-REVIEW-0015,Athletic Republic - Warminster,https://warminster.athleticrepublic.com/,Warminster,PA,Health Club,tennis; basketball; volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,athleticrepublicteam.com,warminster@athleticrepublicteam.com,,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. PA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://warminster.athleticrepublic.com/ | https://warminster.athleticrepublic.com/contact/ | https://warminster.athleticrepublic.com/sports-performance-training-warminster-pa/ | https://warminster.athleticrepublic.com/fitness-training-warminster-pa/
PA-REVIEW-0016,AVA * (Advantage Volleyball Academy),https://avafamily.org/,Gmail.Com Lehigh Valley,PA,School,volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,avafamily.org,avafamily1@gmail.com,,,,,,,,1,"Court sports found, but indoor/outdoor not stated. PA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank.",https://avafamily.org/
PA-REVIEW-0017,BadmintonClubs,https://badmintonclubs.org/,,PA,College / University,badminton,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,badmintonclubs.org,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. PA location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://badmintonclubs.org/ | https://badmintonclubs.org/about | https://badmintonclubs.org/contact
PA-REVIEW-0018,Be Great Basketball Group,https://begreatbasketballgroup.com/,Johnstown,PA,College / University,basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,begreatbasketballgroup.com,,,,,,,,,2,"Court sports and paid access found, but indoor/outdoor not stated. PA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://begreatbasketballgroup.com/ | https://begreatbasketballgroup.com/about/ | https://begreatbasketballgroup.com/contact/
PA-REVIEW-0019,BEER Volleyball : Powered by TeamLinkt,https://beervolleyball.com/beervolleyball/,Malvern,PA,Unknown,volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,beervolleyball.com,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. PA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://beervolleyball.com/beervolleyball/ | https://beervolleyball.com/beervolleyball/ContactUs
PA-REVIEW-0020,Believe Basketball,https://www.believebball.com/,,PA,College / University,basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,believebball.com,train@believebball.com,,,,,,,,1,"Court sports found, but indoor/outdoor not stated. PA location evidence: phone. No decision maker found on public pages. No court count stated by a reliable source; left blank.",https://www.believebball.com/ | https://www.believebball.com/aboutus
PA-REVIEW-0021,Benner Township,https://bennertownship.org/,Bellefonte,PA,College / University,basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,bennertownship.org,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. PA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://bennertownship.org/ | https://bennertownship.org/resources/parks-facilities/ | https://bennertownship.org/contact-us/
PA-REVIEW-0022,Bethlehem Area School District,https://www.basdschools.org/,Bethlehem,PA,School,tennis; volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,basdschools.org,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. PA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.basdschools.org/ | https://www.basdschools.org/our-district/about-basd | https://www.basdschools.org/our-district/administrative-leadership/executive-leadership | https://www.basdschools.org/for-families/athletics | https://www.basdschools.org/for-staff | https://www.basdschools.org/our-district/departments/educational-programs/related-arts/performing-arts-calendar | https://www.basdschools.org/our-district/about-basd/school-directory
PA-REVIEW-0023,Blast Volleyball Club,https://www.blastvbc.com/,,PA,School,volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,blastvbc.com,,,,,,,,,2,"Court sports and paid access found, but indoor/outdoor not stated. PA location evidence: phone. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.blastvbc.com/ | https://www.blastvbc.com/page/show/2783538-about-us | https://www.blastvbc.com/news_article/show/716248
PA-REVIEW-0024,BLCC,https://broomallslakecountryclub.com/,Media,PA,Country Club,pickleball; tennis; basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,4,"2026 Click for July 4, 2025 Photos Starts June 16 Mini Golf Pickleball Snack Bar We have four pickleball courts on the tennis courts. In 1995, Elwyn Press published the book ""Broomall's Lake Country Cl",John,Secretary,John Secretary,President,broomallslakecountryclub.com,,,john@broomallslakecountryclub.com,john.secretary@broomallslakecountryclub.com,johnsecretary@broomallslakecountryclub.com,jsecretary@broomallslakecountryclub.com,j.secretary@broomallslakecountryclub.com,johns@broomallslakecountryclub.com,3,"Court sports and paid access found, but indoor/outdoor not stated. PA location evidence: address. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://broomallslakecountryclub.com/
PA-REVIEW-0025,Borough of Bellefonte,https://bellefonte.net/,Bellefonte,PA,Unknown,tennis; basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,bellefonte.net,,,,,,,,,2,"Court sports and paid access found, but indoor/outdoor not stated. PA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://bellefonte.net/ | https://bellefonte.net/departments/building-housing/rental-housing/ | https://bellefonte.net/departments/parks-rec/talleyrand-park/rental-info/ | https://bellefonte.net/departments/parks-rec/governors-park/rental-info/ | https://bellefonte.net/departments/police/residential-emergency-contact-program/ | https://bellefonte.net/departments/taxpayer-information/contacts-for-tax-information/ | https://bellefonte.net/contact-us/contact-form/
PA-REVIEW-0026,Bounce On Party Rentals LLC Folsom PA,https://bounceonpartyrentals.com/,Folsom,PA,Unknown,basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,bounceonpartyrentals.com,bounceonrental@gmail.com,,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. PA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://bounceonpartyrentals.com/ | https://bounceonpartyrentals.com/about-us/ | https://bounceonpartyrentals.com/contact-us/ | https://bounceonpartyrentals.com/rentals/ | https://bounceonpartyrentals.com/rentals/bounce-houses/ | https://bounceonpartyrentals.com/rentals/slides-combos/ | https://bounceonpartyrentals.com/rentals/water-rides/
PA-REVIEW-0027,Boys & Girls Clubs of Western Pennsylvania,https://bgcwpa.org/,Pittsburgh,PA,School,basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,106,"de Clubhouse The Georgian Place Clubhouse (Somerset) 630 Washington Avenue Carnegie, PA 15106 Basketball Court Various Multi-Purpose Rooms",Chris,Watts,Chris Watts,President,bgcwpa.org,,contact@bgcwpa.org,chris@bgcwpa.org,chris.watts@bgcwpa.org,chriswatts@bgcwpa.org,cwatts@bgcwpa.org,c.watts@bgcwpa.org,chrisw@bgcwpa.org,2,"Court sports and paid access found, but indoor/outdoor not stated. PA location evidence: address. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://bgcwpa.org/ | https://bgcwpa.org/about-us | https://bgcwpa.org/who-we-are/reports-financials | https://bgcwpa.org/who-we-are/commitment-to-safety | https://bgcwpa.org/contact-us | https://bgcwpa.org/facilities-rentals | https://bgcwpa.org/programs-by-type
PA-REVIEW-0028,Brandywine Valley Sports and Recreation,https://brandywinevalleysportsandrecreation.org/,Chadds Ford,PA,Private Club,basketball; volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,Sean,Calhoun,Sean Calhoun,President,brandywinevalleysportsandrecreation.org,,,sean@brandywinevalleysportsandrecreation.org,sean.calhoun@brandywinevalleysportsandrecreation.org,seancalhoun@brandywinevalleysportsandrecreation.org,scalhoun@brandywinevalleysportsandrecreation.org,s.calhoun@brandywinevalleysportsandrecreation.org,seanc@brandywinevalleysportsandrecreation.org,6,"Court sports and paid access found, but indoor/outdoor not stated. PA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://brandywinevalleysportsandrecreation.org/ | https://brandywinevalleysportsandrecreation.org/copy-copy/ | https://brandywinevalleysportsandrecreation.org/programs/ | https://brandywinevalleysportsandrecreation.org/adult-programs/ | https://brandywinevalleysportsandrecreation.org/brandywine-valley-fine-arts-program/ | https://brandywinevalleysportsandrecreation.org/contact-us/ | https://brandywinevalleysportsandrecreation.org/contact-us-copy/
PA-REVIEW-0029,Brookside Swim and Tennis Club,https://www.brooksideswimandtennis.com/,Yardley,PA,Racquet / Tennis Club,tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,brooksideswimandtennis.com,brooksideswimtennisclub@gmail.com,,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. PA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.brooksideswimandtennis.com/ | https://www.brooksideswimandtennis.com/membership-1 | https://www.brooksideswimandtennis.com/events-programs
PA-REVIEW-0030,Cairn University Athletics,https://www.cairnhighlanders.com/,Langhorne,PA,College / University,tennis; basketball; volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,cairnhighlanders.com,,,,,,,,,26,"Court sports and paid access found, but indoor/outdoor not stated. PA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.cairnhighlanders.com/ | https://www.cairnhighlanders.com/staff-directory | https://www.cairnhighlanders.com/sports/2024/11/12/student-employment.aspx | https://www.cairnhighlanders.com/facilities
PA-REVIEW-0031,CAL Sports Academy,https://calsportsacademy.com/,Souderton,PA,School,basketball; volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,Corey,Lord,Corey Lord,Founder,calsportsacademy.com,,office@calsportsacademy.com,corey@calsportsacademy.com,corey.lord@calsportsacademy.com,coreylord@calsportsacademy.com,clord@calsportsacademy.com,c.lord@calsportsacademy.com,coreyl@calsportsacademy.com,1,"Court sports and paid access found, but indoor/outdoor not stated. PA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://calsportsacademy.com/ | https://calsportsacademy.com/about-us/ | https://calsportsacademy.com/our-team/ | https://calsportsacademy.com/about-us/careers/ | https://calsportsacademy.com/about-us/referral-program/ | https://calsportsacademy.com/youth-sports-programs-lansdale-pa/
PA-REVIEW-0032,"Camps, Clinics, Lessons, Teams",https://www.playtopspin.com/,Abington,PA,School,tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,2,Regulation 78' Courts for our players 9 - adult. Nestled ... Meadowbrook Tennis Club has two tennis courts located next to the old Meadowbrook Golf Course. When you enter the complex go straight b,,,,,playtopspin.com,,,,,,,,,0,"Court sports found, but indoor/outdoor not stated. PA location evidence: address. No decision maker found on public pages.",https://www.playtopspin.com/ | https://www.playtopspin.com/Default.aspx
PA-REVIEW-0033,Carlisle Crush,https://carlislecrush.com/,Carlisle,PA,Unknown,volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,carlislecrush.com,rob@carlislecrush.com,,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. PA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://carlislecrush.com/
PA-REVIEW-0034,Carlisle Swim Club,https://www.carlisleswimclub.com/,Carlisle,PA,Private Club,basketball; volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,Steve,Brousse,Steve Brousse,President,carlisleswimclub.com,,,steve@carlisleswimclub.com,steve.brousse@carlisleswimclub.com,stevebrousse@carlisleswimclub.com,sbrousse@carlisleswimclub.com,s.brousse@carlisleswimclub.com,steveb@carlisleswimclub.com,1,"Court sports and paid access found, but indoor/outdoor not stated. PA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://www.carlisleswimclub.com/ | https://www.carlisleswimclub.com/about-us | https://www.carlisleswimclub.com/membership | https://www.carlisleswimclub.com/contact
PA-REVIEW-0035,CassidyxSkills,https://www.cassidyxskills.com/,Media,PA,College / University,basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,cassidyxskills.com,cassidyxskills@gmail.com,,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. PA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.cassidyxskills.com/ | https://www.cassidyxskills.com/about-me | https://www.cassidyxskills.com/contact-info
PA-REVIEW-0036,Catalyst Christian School,https://catalystchristianschool.org/,Lititz,PA,School,basketball; volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,catalystschool.org,,admin@catalystschool.org,mr@catalystschool.org,mr.donofrio@catalystschool.org,mrdonofrio@catalystschool.org,mdonofrio@catalystschool.org,m.donofrio@catalystschool.org,mrd@catalystschool.org,2,"Court sports and paid access found, but indoor/outdoor not stated. PA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://catalystchristianschool.org/ | https://catalystchristianschool.org/about-us/ | https://catalystchristianschool.org/administration/ | https://catalystchristianschool.org/about-us/illumine/ | https://catalystchristianschool.org/athletics/ | https://catalystchristianschool.org/contact-us/ | https://catalystchristianschool.org/facility-rentals/
PA-REVIEW-0037,Catholic School Near Bucks County,https://www.ancillae.org/,Huntingdon Valley,PA,School,basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,ancillae.org,,,mrs@ancillae.org,mrs.harp@ancillae.org,mrsharp@ancillae.org,mharp@ancillae.org,m.harp@ancillae.org,mrsh@ancillae.org,0,"Court sports and paid access found, but indoor/outdoor not stated. PA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://www.ancillae.org/ | https://www.ancillae.org/campus-life/athletics | https://www.ancillae.org/about-ancillae/calendar | https://www.ancillae.org/about-ancillae | https://www.ancillae.org/about-ancillae/mission-and-history | https://www.ancillae.org/about-ancillae/strategic-plan | https://www.ancillae.org/about-ancillae/our-community
PA-REVIEW-0038,CBAA,https://cbaaonline.weebly.com/,Columbia,PA,Unknown,basketball; volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,Travis,Conrad,Travis Conrad,President,cbaaonline.weebly.com,,,travis@cbaaonline.weebly.com,travis.conrad@cbaaonline.weebly.com,travisconrad@cbaaonline.weebly.com,tconrad@cbaaonline.weebly.com,t.conrad@cbaaonline.weebly.com,travisc@cbaaonline.weebly.com,1,"Court sports and paid access found, but indoor/outdoor not stated. PA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://cbaaonline.weebly.com/
PA-REVIEW-0039,centerchurchgc.org,https://www.centerchurchgc.org/,,PA,Unknown,pickleball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,centerchurchgc.org,pastor@centerchurchgc.org,info@centerchurchgc.org,,,,,,,2,"Court sports and paid access found, but indoor/outdoor not stated. PA location evidence: phone. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.centerchurchgc.org/ | https://www.centerchurchgc.org/about-us | https://www.centerchurchgc.org/staff
PA-REVIEW-0040,Central High School - The School District of Philadelphia,https://centralhs.philasd.org/,Philadelphia,PA,School,badminton,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,Katharine,Davis,Katharine Davis,President,philasd.org,kdavis4@philasd.org,,,,,,,,49,"Court sports and paid access found, but indoor/outdoor not stated. PA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://centralhs.philasd.org/ | https://centralhs.philasd.org/about-central-high-school/ | https://centralhs.philasd.org/about-central-high-school/about-us-2/ | https://centralhs.philasd.org/about-central-high-school/admission-requirements/ | https://centralhs.philasd.org/about-central-high-school/our-mission/ | https://centralhs.philasd.org/about-central-high-school/faculty-and-staff/ | https://centralhs.philasd.org/about-central-high-school/about-us/
