Facility ID,Facility Name,Website,City,State,Facility Type,Sports Offered,Indoor Court Status,Qualification Status,Indoor Evidence,Number of Courts,Court Count Notes,Decision Maker First Name,Decision Maker Last Name,Decision Maker Full Name,Decision Maker Title,Company Domain,Published Direct Email,Shared Facility Email,Guessed Email 1,Guessed Email 2,Guessed Email 3,Guessed Email 4,Guessed Email 5,Guessed Email 6,Emails Found,Research Notes,Source URLs
TX-REVIEW-0024,Amarillo Elite Volleyball,https://www.aevclub.com/#/,Amarillo,TX,Private Club,tennis; basketball; volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,aevclub.com,laparshalwise@gmail.com,,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. TX location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.aevclub.com/#/ | https://www.aevclub.com/contact.html#/ | https://www.aevclub.com/coaching-staff-2025.html#/
TX-REVIEW-0025,Architects Volleyball Club,https://architectsvolleyball.com/,Waxahachie,TX,Private Club,volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,architectsvolleyball.com,,contact@architectsvolleyball.com,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. TX location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://architectsvolleyball.com/
TX-REVIEW-0026,Architecture in Fort Worth,https://fortwortharchitecture.com/,Aia,TX,Unknown,pickleball; badminton,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,fortwortharchitecture.com,jroberts@fortwortharchitecture.com,,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. TX location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://fortwortharchitecture.com/ | https://fortwortharchitecture.com/about.htm
TX-REVIEW-0027,ASTEPHENS BASKETBALL,https://www.astephensbasketball.com/,Spring,TX,School,basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,astephensbasketball.com,astephensbasketball@gmail.com,,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. TX location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.astephensbasketball.com/ | https://www.astephensbasketball.com/home-1
TX-REVIEW-0028,Atascocita Basketball Association,https://atascocitabasketball.com/,Humble,TX,School,basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,atascocitabasketball.com,ababall1990@aol.com,,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. TX location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://atascocitabasketball.com/ | https://atascocitabasketball.com/about-us/ | https://atascocitabasketball.com/contact-us/
TX-REVIEW-0029,Atascocita Community Improvement Association,https://www.aciahomeowners.org/,Kingwood,TX,School,pickleball; tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,aciahomeowners.org,acia@aciahomeowners.org,,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. TX location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.aciahomeowners.org/
TX-REVIEW-0030,Athletic Republic - Amarillo,https://amarillo.athleticrepublic.com/,Amarillo,TX,Health Club,tennis; basketball; volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,Shannon,Cavalier,Shannon Cavalier,General Manager,amarillo.athleticrepublic.com,,,shannon@amarillo.athleticrepublic.com,shannon.cavalier@amarillo.athleticrepublic.com,shannoncavalier@amarillo.athleticrepublic.com,scavalier@amarillo.athleticrepublic.com,s.cavalier@amarillo.athleticrepublic.com,shannonc@amarillo.athleticrepublic.com,0,"Court sports and paid access found, but indoor/outdoor not stated. TX location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://amarillo.athleticrepublic.com/ | https://amarillo.athleticrepublic.com/about-us/ | https://amarillo.athleticrepublic.com/contact/ | https://amarillo.athleticrepublic.com/sports-performance-training-amarillo-tx/ | https://amarillo.athleticrepublic.com/fitness-training-amarillo-tx/
TX-REVIEW-0031,Athletic Republic Rockwall,https://rockwall.athleticrepublic.com/,Rockwall,TX,Health Club,tennis; basketball; volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,Jonathan,Jean-Bart,Jonathan Jean-Bart,General Manager,rockwall.athleticrepublic.com,,,jonathan@rockwall.athleticrepublic.com,jonathan.jeanbart@rockwall.athleticrepublic.com,jonathanjeanbart@rockwall.athleticrepublic.com,jjeanbart@rockwall.athleticrepublic.com,j.jeanbart@rockwall.athleticrepublic.com,jonathanj@rockwall.athleticrepublic.com,0,"Court sports and paid access found, but indoor/outdoor not stated. TX location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://rockwall.athleticrepublic.com/ | https://rockwall.athleticrepublic.com/about-us/ | https://rockwall.athleticrepublic.com/contact/ | https://rockwall.athleticrepublic.com/sports-performance-training-rockwall-tx/ | https://rockwall.athleticrepublic.com/fitness-training-rockwall-tx/
TX-REVIEW-0032,Athletics,https://athletics.wylieisd.net/,Wylie,TX,School,volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,Kyle,Craighead,Kyle Craighead,Executive Director,wylieisd.net,kyle.craighead@wylieisd.net,,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. TX location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://athletics.wylieisd.net/ | https://athletics.wylieisd.net/athletics-calendar | https://athletics.wylieisd.net/inside-athletics | https://athletics.wylieisd.net/inside-athletics/athletic-training | https://athletics.wylieisd.net/facilities | https://athletics.wylieisd.net/facilities/bag-policy | https://athletics.wylieisd.net/facilities/wylie-stadium
TX-REVIEW-0033,Atlet,https://www.atletsports.com/,Midlothian,TX,College / University,basketball; volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,atletsports.com,,info@atletsports.com,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. TX location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.atletsports.com/ | https://www.atletsports.com/cages | https://www.atletsports.com/adultfitness | https://www.atletsports.com/savages | https://www.atletsports.com/about | https://www.atletsports.com/staff
TX-REVIEW-0034,ATP Pickleball,https://playatp.com/,Euless,TX,Pickleball Club,pickleball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,playatp.com,,info@playatp.com,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. TX location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://playatp.com/
TX-REVIEW-0035,Attack Academy,https://attackba.com/,,TX,School,basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,attackba.com,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. TX location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://attackba.com/
TX-REVIEW-0036,Austin Badminton Academy,https://austinbadminton.com/,Round Rock,TX,School,badminton,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,38,"open play, and a vibrant community for players of every level. 2020 Serving Austin Since 38 Courts 200+ Students 50+ Medals in 2025 BWF-Certified Courts Olympic-standard courts meeting Bad",,,,,austinbadminton.com,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. TX location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).",https://austinbadminton.com/ | https://austinbadminton.com/training/round-rock | https://austinbadminton.com/training/leander | https://austinbadminton.com/training/pflugerville | https://austinbadminton.com/membership/round-rock | https://austinbadminton.com/membership/leander | https://austinbadminton.com/membership/pflugerville
TX-REVIEW-0037,Austin Country Club,https://www.austincountryclub.com/,Austin,TX,Country Club,tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,10,"Austin Country Club Tennis - Austin Country Club Austin Country Club features a beautiful 10 court (8 hard, 2 har-tru) ... covered. Take a private lesson, take part in a group clinic, play",,,,,austincountryclub.com,,frontdesk@austincountryclub.com,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. TX location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).",https://www.austincountryclub.com/ | https://www.austincountryclub.com/about-us | https://www.austincountryclub.com/about-us/austin-country-club-private-events | https://www.austincountryclub.com/about-us/the-harvey-penick-foundation | https://www.austincountryclub.com/about-us/directions
TX-REVIEW-0038,Austin Skyline Juniors Volleyball,https://austinskylinejuniorsvolleyball.com/,Richardson,TX,College / University,volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,skylinejuniors.com,jenny@skylinejuniors.com,,,,,,,,1,"Court sports found, but indoor/outdoor not stated. TX location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank.",https://austinskylinejuniorsvolleyball.com/ | https://austinskylinejuniorsvolleyball.com/club-leadership.html | https://austinskylinejuniorsvolleyball.com/contact-us.html | https://austinskylinejuniorsvolleyball.com/leadership-council.html | https://austinskylinejuniorsvolleyball.com/coaching-staff.html
TX-REVIEW-0039,Austin Table Tennis,https://www.austintabletennis.net/,Austin,TX,Racquet / Tennis Club,tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,Kenneth,Beauchamp,Kenneth Beauchamp,Founder,austintabletennis.net,,info@austintabletennis.net,kenneth@austintabletennis.net,kenneth.beauchamp@austintabletennis.net,kennethbeauchamp@austintabletennis.net,kbeauchamp@austintabletennis.net,k.beauchamp@austintabletennis.net,kennethb@austintabletennis.net,1,"Court sports and paid access found, but indoor/outdoor not stated. TX location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://www.austintabletennis.net/ | https://www.austintabletennis.net/about | https://www.austintabletennis.net/staff | https://www.austintabletennis.net/the-coaches | https://www.austintabletennis.net/junior-program | https://www.austintabletennis.net/membership | https://www.austintabletennis.net/post/attc-rise-and-rally
TX-REVIEW-0040,Austin Tennis and Pickleball Center - www.playatctennis.com,https://www.playatctennis.com/pages/index.cfm?siteid=21588,Austin,TX,Pickleball Club,pickleball; tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,playatctennis.com,,info@playatctennis.com,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. TX location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.playatctennis.com/pages/index.cfm?siteid=21588 | https://www.playatctennis.com/pages/login.cfm
