Facility ID,Facility Name,Website,City,State,Facility Type,Sports Offered,Indoor Court Status,Qualification Status,Indoor Evidence,Number of Courts,Court Count Notes,Decision Maker First Name,Decision Maker Last Name,Decision Maker Full Name,Decision Maker Title,Company Domain,Published Direct Email,Shared Facility Email,Guessed Email 1,Guessed Email 2,Guessed Email 3,Guessed Email 4,Guessed Email 5,Guessed Email 6,Emails Found,Research Notes,Source URLs
MD-REVIEW-0011,BadmintonClubs,https://badmintonclubs.org/,,MD,College / University,badminton,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,badmintonclubs.org,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. MD location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://badmintonclubs.org/ | https://badmintonclubs.org/about | https://badmintonclubs.org/contact
MD-REVIEW-0012,Baltimore Lady Lions,https://www.ladylions.org/,Baltimore,MD,College / University,basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,ladylions.org,ladylionsbball@gmail.com,,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. MD location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.ladylions.org/ | https://www.ladylions.org/about-us | https://www.ladylions.org/programs
MD-REVIEW-0013,Baltimore SquashWise,https://baltimoresquashwise.org/,Baltimore,MD,School,squash,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,6,"for youth and adults in Baltimore City — ... Sneak Peek Inside ... The facility includes six squash courts (singles), a small fitness area, three classrooms, changing rooms + showers, meeting and",Larry,Rivitz,Larry Rivitz,Co-Founder,baltimoresquashwise.org,,,larry@baltimoresquashwise.org,larry.rivitz@baltimoresquashwise.org,larryrivitz@baltimoresquashwise.org,lrivitz@baltimoresquashwise.org,l.rivitz@baltimoresquashwise.org,larryr@baltimoresquashwise.org,10,"Court sports and paid access found, but indoor/outdoor not stated. MD location evidence: address. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://baltimoresquashwise.org/ | https://baltimoresquashwise.org/about/mission/ | https://baltimoresquashwise.org/about/news-reports/ | https://baltimoresquashwise.org/about/staff/ | https://baltimoresquashwise.org/about/board-of-directors/ | https://baltimoresquashwise.org/programs/youth-development-program/
MD-REVIEW-0014,Baltimore Tennis Community,https://tennisbaltimore.com/,Baltimore,MD,Racquet / Tennis Club,tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,4,"timore - Archbishop Curley HS 3701 Sinclair Ln., Baltimore MD 21213 0 Matches Played Here 4 Courts Baltimore - Baltimore CC 4712 Club Rd., Baltimore MD 21210 6 Matches Played Here 10 Court",,,,,tennisbaltimore.com,tennisbaltimore@gmail.com,,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. MD location evidence: address. No decision maker found on public pages. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://tennisbaltimore.com/ | https://tennisbaltimore.com/thanks/partner_flow | https://tennisbaltimore.com/Baltimore-Tennis-Courts | https://tennisbaltimore.com/partner-program | https://tennisbaltimore.com/thanks/partner_flow.htm | https://tennisbaltimore.com/Baltimore-Tennis-Lessons | https://tennisbaltimore.com/info/contact-email
MD-REVIEW-0015,Beach Tennis & Pool,https://www.mocobeachclub.com/,Bethesda,MD,Racquet / Tennis Club,tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,mocobeachclub.com,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. MD location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.mocobeachclub.com/ | https://www.mocobeachclub.com/copy-of-passes-programs | https://www.mocobeachclub.com/about | https://www.mocobeachclub.com/gallery
MD-REVIEW-0016,Bethesda Volleyball Club,https://bethesdavolleyball.com/,,MD,School,volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,bethesdavolleyball.com,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. MD location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://bethesdavolleyball.com/
MD-REVIEW-0017,Betsyracket.net,https://www.betsytennis.net/,,MD,School,pickleball; tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,3,ing this time.​​​​ ​ UPCOMING EVENTS: COACH AND PLAY WORKSHOP: SATURDAYS 12:00-1:30pm 1 - 3 court intermediate level ‘coach and open’ play session. Format: First 30 minutes various live b,,,,,betsytennis.net,betsyracket@verizon.net,,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. MD location evidence: mention. No decision maker found on public pages. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.betsytennis.net/ | https://www.betsytennis.net/adult-programs | https://www.betsytennis.net/junior-programs | https://www.betsytennis.net/pickleball-program
MD-REVIEW-0018,Boonsboro High School,https://bhs.wcpsmd.com/,,MD,College / University,tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,bhs.wcpsmd.com,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. MD location evidence: zip. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://bhs.wcpsmd.com/ | https://bhs.wcpsmd.com/about | https://bhs.wcpsmd.com/about/general-info | https://bhs.wcpsmd.com/about/our-staff | https://bhs.wcpsmd.com/about/counseling-office | https://bhs.wcpsmd.com/about/health-office | https://bhs.wcpsmd.com/academics/magnet-advanced-programs
MD-REVIEW-0019,Boulevard Park Improvement Association,https://www.boulevardparkmd.com/,Pasadena,MD,Unknown,volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,boulevardparkmd.com,boulevardparkmd@gmail.com,,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. MD location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.boulevardparkmd.com/ | https://www.boulevardparkmd.com/bpiamembership | https://www.boulevardparkmd.com/contact
MD-REVIEW-0020,Broadneck Area Youth Sports > Home,https://www.broadneckyouthsports.com/,Arnold,MD,Unknown,basketball; volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,broadneckyouthsports.com,president@broadneckyouthsports.com,,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. MD location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.broadneckyouthsports.com/ | https://www.broadneckyouthsports.com/Default.aspx
MD-REVIEW-0021,Bullis Pass Academy,https://passacademybullis.com/,Potomac,MD,School,tennis; basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,Lee,White,Lee White,Tennis Director,passacademybullis.com,,admin@passacademybullis.com,lee@passacademybullis.com,lee.white@passacademybullis.com,leewhite@passacademybullis.com,lwhite@passacademybullis.com,l.white@passacademybullis.com,leew@passacademybullis.com,3,"Court sports and paid access found, but indoor/outdoor not stated. MD location evidence: address. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://passacademybullis.com/ | https://passacademybullis.com/jr-program-schedule/ | https://passacademybullis.com/jr-programs/ | https://passacademybullis.com/about/staff/ | https://passacademybullis.com/about/coaching-philosophy/ | https://passacademybullis.com/about/ | https://passacademybullis.com/contact/
MD-REVIEW-0022,Calvert Squash,https://www.calvertsquash.org/,Baltimore,MD,Racquet / Tennis Club,squash,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,calvertschoolmd.org,pbedore@calvertschoolmd.org,,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. MD location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.calvertsquash.org/
MD-REVIEW-0023,Cape St. Claire Swim Club,https://capeswim.org/,Annapolis,MD,Private Club,volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,Fran,Bray,Fran Bray,President,capeswim.org,,info@capeswim.org,fran@capeswim.org,fran.bray@capeswim.org,franbray@capeswim.org,fbray@capeswim.org,f.bray@capeswim.org,franb@capeswim.org,3,"Court sports and paid access found, but indoor/outdoor not stated. MD location evidence: address. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://capeswim.org/ | https://capeswim.org/about | https://capeswim.org/about/bylaws | https://capeswim.org/about/rules | https://capeswim.org/about/board | https://capeswim.org/about/meetings | https://capeswim.org/about/news
MD-REVIEW-0024,Capital Clubhouse,https://capitalclubhouse.com/,Waldorf,MD,Indoor Sports Complex,basketball; volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,capitalclubhouse.com,,info@capitalclubhouse.com,,,,,,,7,"Court sports and paid access found, but indoor/outdoor not stated. MD location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://capitalclubhouse.com/ | https://capitalclubhouse.com/club-contacts | https://capitalclubhouse.com/program-info | https://capitalclubhouse.com/alternative-programs | https://capitalclubhouse.com/contact-location
MD-REVIEW-0025,"Catholic Youth Organization, Washington DC",https://adwyouth.org/,Landover Hills,MD,School,basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,adwyouth.org,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. MD location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://adwyouth.org/
MD-REVIEW-0026,Catonsville Badminton Club,https://catonsvillebadminton.org/,,MD,School,basketball; badminton,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,Satish,Gajam,Satish Gajam,President,catonsvillebadminton.org,gajamsatish@yahoo.com,,,,,,,,3,"Court sports and paid access found, but indoor/outdoor not stated. MD location evidence: phone. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://catonsvillebadminton.org/ | http://catonsvillebadminton.org/about.html | http://catonsvillebadminton.org/membership.html | http://catonsvillebadminton.org/contact.html | https://catonsvillebadminton.org/Visitor_Info.html
MD-REVIEW-0027,CCERA - Country Club Estates Recreation Association pool and rental hall,https://ccera.com/,Glen Burnie,MD,Country Club,volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,ccera.com,,,,,,,,,7,"Court sports and paid access found, but indoor/outdoor not stated. MD location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://ccera.com/ | https://ccera.com/membership/ | https://ccera.com/hall-rental/ | https://ccera.com/contact/
MD-REVIEW-0028,Cedarbrook Swim and Tennis Club,https://www.cedarbrookclub.org/,Kensington,MD,Racquet / Tennis Club,pickleball; tennis; basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,4,"We have been serving members in the surrounding neighborhoods since 1955. Our club offers 4 tennis courts, a gazebo, basketball courts, a 6-lane competition pool, and a large diving well with a w",,,,,cedarbrookclub.org,,,,,,,,,6,"Court sports and paid access found, but indoor/outdoor not stated. MD location evidence: address. No decision maker found on public pages. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.cedarbrookclub.org/ | https://www.cedarbrookclub.org/contact/ | https://www.cedarbrookclub.org/membership/manage-account/ | https://www.cedarbrookclub.org/about/ | https://www.cedarbrookclub.org/about/board-of-directors/ | https://www.cedarbrookclub.org/about/employment/ | https://www.cedarbrookclub.org/about/social/
MD-REVIEW-0029,Charles E Smith Jewish Day School,https://www.cesjds.org/,Rockville,MD,School,tennis; volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,cesjds.org,cesjds@cesjds.org,,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. MD location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.cesjds.org/ | https://www.cesjds.org/portals/faculty-staff-home | https://www.cesjds.org/about/meet-our-faculty-and-staff | https://www.cesjds.org/about/work-at-cesjds | https://www.cesjds.org/about | https://www.cesjds.org/about/mission-values | https://www.cesjds.org/about/educational-instructional-philosophy
MD-REVIEW-0030,Chartwell Country Club,https://www.chartwellgcc.com/,Severna Park,MD,Country Club,tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,Rebecca,Endres,Rebecca Endres,Director of Membership,chartwellgcc.com,bendres@chartwellgcc.com,,,,,,,,10,"Court sports and paid access found, but indoor/outdoor not stated. MD location evidence: address. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.chartwellgcc.com/ | https://www.chartwellgcc.com/About | https://www.chartwellgcc.com/About/Our_Team | https://www.chartwellgcc.com/Membership | https://www.chartwellgcc.com/Membership/Employee_Holiday_Fund | https://www.chartwellgcc.com/Contact_Us | https://www.chartwellgcc.com/Contact_Us/Employment
MD-REVIEW-0031,Chevy Chase Athletic Club,https://myccac.com/,Chevy Chase,MD,Athletic Center,squash,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,myccac.com,chevycathletic@gmail.com,,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. MD location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://myccac.com/ | https://myccac.com/contact/ | https://myccac.com/about-us/ | https://myccac.com/membership/
MD-REVIEW-0032,Clinton Jets,https://clintonjets.org/,Clinton,MD,Private Club,basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,1,"eboard, the other nicknamed ""Flag"") 7 baseball fields 7 various-sized soccer grass fields 1 basketball court (half) 1 pavilion 1 concession building WANT TO GIVE BACK? Support the Clinton Jets today",,,,,clintonjets.org,,membership@clintonjets.org,,,,,,,3,"Court sports and paid access found, but indoor/outdoor not stated. MD location evidence: address. No decision maker found on public pages. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://clintonjets.org/ | https://clintonjets.org/about-cbgc/ | https://clintonjets.org/contact/ | https://clintonjets.org/staff-directory/ | https://clintonjets.org/facilities/
MD-REVIEW-0033,Clinton Swim and Tennis Club,https://clinton.membersplash.com/,,MD,Racquet / Tennis Club,tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,clinton.membersplash.com,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. MD location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://clinton.membersplash.com/ | https://clinton.membersplash.com/membership/payments/ | https://clinton.membersplash.com/membership/join/
MD-REVIEW-0034,Cockeysville Soccer,https://www.crcsoccer.com/,None None,MD,Private Club,tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,crcsoccer.com,,,,,,,,,3,"Court sports and paid access found, but indoor/outdoor not stated. MD location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.crcsoccer.com/ | https://www.crcsoccer.com/about/about-us/20789 | https://www.crcsoccer.com/about/program-contacts/22443 | https://www.crcsoccer.com/about/washington-spirit-home-game-tickets/28451 | https://www.crcsoccer.com/about/in-house-rec-league/28503 | https://www.crcsoccer.com/about/faq-s/28507
MD-REVIEW-0035,Columbia Volleyball Academy,https://www.columbiavolleyballclub.org/,,MD,College / University,volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,columbiavolleyballacademy.org,cvamdsocialmedia@gmail.com,info@columbiavolleyballacademy.org,,,,,,,2,"Court sports found, but indoor/outdoor not stated. MD location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank.",https://www.columbiavolleyballclub.org/ | https://www.columbiavolleyballclub.org/connect
MD-REVIEW-0036,Community College of Baltimore County,https://ccbcmd.edu/,Dundalk,MD,College / University,pickleball; tennis; racquetball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,Sandra,Kurtinitis,Sandra Kurtinitis,President,ccbcmd.edu,,,sandra@ccbcmd.edu,sandra.kurtinitis@ccbcmd.edu,sandrakurtinitis@ccbcmd.edu,skurtinitis@ccbcmd.edu,s.kurtinitis@ccbcmd.edu,sandrak@ccbcmd.edu,3,"Court sports and paid access found, but indoor/outdoor not stated. MD location evidence: address. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://ccbcmd.edu/ | https://www.ccbcmd.edu/About/Support-CCBC/index.html | https://www.ccbcmd.edu/About/index.html | https://www.ccbcmd.edu/About/Accreditation/index.html | https://www.ccbcmd.edu/About/Contact/index.html | https://www.ccbcmd.edu/About/Events/index.html | https://www.ccbcmd.edu/About/Leadership/index.html
MD-REVIEW-0037,Country Club List,https://www.countryclublist.com/,,MD,Country Club,pickleball; tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,countryclublist.com,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. MD location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.countryclublist.com/ | https://www.countryclublist.com/about | https://www.countryclublist.com/contact
MD-REVIEW-0038,crofton-village,https://www.croftonvillagepool.org/,Cockeysville,MD,Unknown,tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,croftonvillagepool.org,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. MD location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. No square footage stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.croftonvillagepool.org/ | https://www.croftonvillagepool.org/contact
