Facility ID,Facility Name,Website,City,State,Facility Type,Sports Offered,Indoor Court Status,Qualification Status,Indoor Evidence,Number of Courts,Court Count Notes,Decision Maker First Name,Decision Maker Last Name,Decision Maker Full Name,Decision Maker Title,Company Domain,Published Direct Email,Shared Facility Email,Guessed Email 1,Guessed Email 2,Guessed Email 3,Guessed Email 4,Guessed Email 5,Guessed Email 6,Emails Found,Research Notes,Source URLs
FL-REVIEW-0011,ALE PICKLEBALL CLUB,https://alepickleball.com/,Doral,FL,Pickleball Club,pickleball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,alepickleball.com,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. FL location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://alepickleball.com/
FL-REVIEW-0012,All-In Volleyball Academy,https://allinvb.com/,Valrico,FL,School,volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,allinvb.com,,info@allinvb.com,,,,,,,1,"Court sports found, but indoor/outdoor not stated. FL location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank.",https://allinvb.com/ | https://allinvb.com/club/aboutallin | https://allinvb.com/club/staff | https://allinvb.com/club/facilities | https://allinvb.com/team/73072/program/14740/overview | https://allinvb.com/team/73073/program/14740/overview | https://allinvb.com/team/73065/program/14740/overview
FL-REVIEW-0013,AllBiz,https://www.allbiz.com/,Fort Lauderdale,FL,Unknown,pickleball; tennis; volleyball; squash; racquetball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,Kathain,Hutchen,Kathain Hutchen,Owner,allbiz.com,,,kathain@allbiz.com,kathain.hutchen@allbiz.com,kathainhutchen@allbiz.com,khutchen@allbiz.com,k.hutchen@allbiz.com,kathainh@allbiz.com,0,"Court sports and paid access found, but indoor/outdoor not stated. FL location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://www.allbiz.com/ | https://www.allbiz.com/business/about-us-770-516-8812 | https://www.allbiz.com/business/contactus-communications-614-984-2399 | https://www.allbiz.com/contact
FL-REVIEW-0014,âme Spa & Wellness Collective,https://www.amewellness.com/,Aventura,FL,Unknown,pickleball; padel,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,amewellness.com,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. FL location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.amewellness.com/
FL-REVIEW-0015,ANUTD Greater Boca YSA,https://gbysa.org/,Boca Raton,FL,School,futsal,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,gbysa.org,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. FL location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://gbysa.org/ | https://gbysa.org/club-info/about-us/ | https://gbysa.org/club-info/our-facilities/ | https://gbysa.org/recreation-program/ | https://gbysa.org/club-info/our-facilities/futsal-programs/ | https://gbysa.org/programs-2/ | https://gbysa.org/teams/
FL-REVIEW-0016,AOG Athletics | AOG Athletics,https://www.aogathletics.net/,SW Ranches,FL,School,basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,aogathletics.net,,info@aogathletics.net,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. FL location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.aogathletics.net/ | https://www.aogathletics.net/about-1776119870144 | https://www.aogathletics.net/training-1776119870592
FL-REVIEW-0017,Athletic Republic - Parkland,https://parkland.athleticrepublic.com/,Parkland,FL,Health Club,tennis; basketball; volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,athleticrepublicteam.com,parkland@athleticrepublicteam.com,,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. FL location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://parkland.athleticrepublic.com/ | https://parkland.athleticrepublic.com/about-us/ | https://parkland.athleticrepublic.com/contact/ | https://parkland.athleticrepublic.com/sports-performance-training-parkland-fl/ | https://parkland.athleticrepublic.com/fitness-training-parkland-fl/
FL-REVIEW-0018,Baby Otter Swim School,https://www.babyotterswimschool.com/,,FL,School,tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,babyotter.com,,info@babyotter.com,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. FL location evidence: phone. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.babyotterswimschool.com/ | https://www.babyotterswimschool.com/programs/ | https://www.babyotterswimschool.com/about-us | https://www.babyotterswimschool.com/contact | https://www.babyotterswimschool.com/turn-kick-reach
FL-REVIEW-0019,BadmintonClubs,https://badmintonclubs.org/,,FL,College / University,badminton,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,badmintonclubs.org,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. FL location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://badmintonclubs.org/ | https://badmintonclubs.org/about | https://badmintonclubs.org/contact
FL-REVIEW-0020,Ball by Design,https://www.ballbydesign.com/,Deerfield Beach,FL,Unknown,basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,ballbydesign.com,bbdhoops@gmail.com,,,,,,,,1,"Court sports found, but indoor/outdoor not stated. FL location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank.",https://www.ballbydesign.com/
FL-REVIEW-0021,Baptist Health South Florida,https://baptisthealth.net/,Boca Raton,FL,Unknown,squash,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,baptisthealth.net,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. FL location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://baptisthealth.net/ | https://baptisthealth.net/about-baptist-health | https://baptisthealth.net/about-baptist-health/fulfilling-our-mission | https://baptisthealth.net/about-baptist-health/purchasing-philosophy | https://baptisthealth.net/about-baptist-health/innovations | https://baptisthealth.net/about-baptist-health/become-a-volunteer
FL-REVIEW-0022,Basketball Facility,https://www.hoopskillsacademy.org/,Miami,FL,School,basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,hoopskillsacademy.org,dwayne@hoopskillsacademy.org,,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. FL location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.hoopskillsacademy.org/ | https://www.hoopskillsacademy.org/about | https://www.hoopskillsacademy.org/service-page/half-court-rental | https://www.hoopskillsacademy.org/booking-calendar/full-court-rental | https://www.hoopskillsacademy.org/service-page/full-court-rental
FL-REVIEW-0023,"Beachwalk Resort, Condos for Sale and Rent in Hallandale Beach, Florida. Real Estate Agency +1 (954) 995-3543",https://beachwalkcondoshallandale.com/,,FL,Unknown,volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,beachwalkcondoshallandale.com,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. FL location evidence: phone. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://beachwalkcondoshallandale.com/ | https://beachwalkcondoshallandale.com/contact-us
FL-REVIEW-0024,Big Shot Basketball,https://www.bigshotbasketballclinic.com/,,FL,Unknown,basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,bigshotbasketballclinic.com,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. FL location evidence: phone. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.bigshotbasketballclinic.com/
FL-REVIEW-0025,Blink Basketball,https://blinkbasketball.com/,,FL,Private Club,basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,blinkbasketball.com,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. FL location evidence: phone. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://blinkbasketball.com/
FL-REVIEW-0026,Boca Grove,https://bocagrove.org/,Boca Raton,FL,Country Club,pickleball; tennis; badminton; squash; padel,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,5,"radition, we offer an Imported Italian red clay stadium court, 10-Har-tru clay courts and 5 Pickleball Courts DINING & SOCIAL We offer an elevated dining and social scene with various events all led",Arthur,Surreaux,Arthur Surreaux,Director of Racquets,bocagrove.org,,contact@bocagrove.org,arthur@bocagrove.org,arthur.surreaux@bocagrove.org,arthursurreaux@bocagrove.org,asurreaux@bocagrove.org,a.surreaux@bocagrove.org,arthurs@bocagrove.org,1,"Court sports and paid access found, but indoor/outdoor not stated. FL location evidence: address. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://bocagrove.org/ | https://bocagrove.org/contact.html | https://bocagrove.org/about.html | https://bocagrove.org/membership.html | https://bocagrove.org/racquet-sports.html
FL-REVIEW-0027,Boca Raton Swim & Racquet Center,https://mybocaracquetcenter.com/,Boca Raton,FL,Racquet / Tennis Club,tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,mybocaracquetcenter.com,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. FL location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://mybocaracquetcenter.com/ | https://mybocaracquetcenter.com/programs?category=&search=&view=grid
FL-REVIEW-0028,Boca Raton Tennis Center,https://mybocatenniscenter.com/,Boca Raton,FL,Racquet / Tennis Club,tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,mybocatenniscenter.com,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. FL location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://mybocatenniscenter.com/ | https://mybocatenniscenter.com/programs?category=&search=&view=grid
FL-REVIEW-0029,Boomers Volleyball Academy,https://boomersvolleyball.com/,Boynton Beach,FL,School,volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,boomersvolleyball.com,katie@boomersvolleyball.com,,,,,,,,1,"Court sports found, but indoor/outdoor not stated. FL location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank.",https://boomersvolleyball.com/ | https://boomersvolleyball.com/club/contact
FL-REVIEW-0030,Boulevard Tennis & Padel Club,https://boulevardtennis.com/,Vero Beach,FL,Racquet / Tennis Club,tennis; padel,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,boulevardtennis.com,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. FL location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://boulevardtennis.com/
FL-REVIEW-0031,Bounce House of Tampa Tampa FL,https://bouncehouseoftampa.com/,Tampa,FL,Unknown,basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,bouncehouseoftampa.com,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. FL location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://bouncehouseoftampa.com/ | https://bouncehouseoftampa.com/rentals/ | https://bouncehouseoftampa.com/contact-us/ | https://bouncehouseoftampa.com/all-items/ | https://bouncehouseoftampa.com/rentals/slide-rentals/ | https://bouncehouseoftampa.com/rentals/bounce-slide-combo-rentals/ | https://bouncehouseoftampa.com/rentals/bounce-house-rentals/
FL-REVIEW-0032,Boutique & Historic Key West Vacation Rentals,https://www.dwellkeywest.com/,Key West,FL,Unknown,volleyball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,dwellkeywest.com,dwellkeywest@gmail.com,,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. FL location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.dwellkeywest.com/ | https://www.dwellkeywest.com/key-west-vacation-rentals#q=*%3A* | https://www.dwellkeywest.com/key-west-vacation-rentals/azul | https://www.dwellkeywest.com/key-west-vacation-rentals/scarlet-mango-inn | https://www.dwellkeywest.com/key-west-vacation-rentals/travelers-palm | https://www.dwellkeywest.com/key-west-vacation-rentals/inn-fleming | https://www.dwellkeywest.com/key-west-vacation-rentals/speakeasy-inn
FL-REVIEW-0033,Boys & Girls Clubs of Broward County,https://bgcbc.org/,Fort Lauderdale,FL,School,basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,Clinical,Case,Clinical Case,Manager,bgcbc.org,,,clinical@bgcbc.org,clinical.case@bgcbc.org,clinicalcase@bgcbc.org,ccase@bgcbc.org,c.case@bgcbc.org,clinicalc@bgcbc.org,0,"Court sports and paid access found, but indoor/outdoor not stated. FL location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://bgcbc.org/ | https://bgcbc.org/contact/ | https://bgcbc.org/club-staff/ | https://bgcbc.org/about-us/ | https://bgcbc.org/administrative-staff/ | https://bgcbc.org/programs/ | https://bgcbc.org/21st-century-community-learning-centers-programs/
FL-REVIEW-0034,Bridgetown at the Plantation,https://www.bridgetowntennis.com/,Fort Myers,FL,College / University,pickleball; tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,bridgetowntennis.com,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. FL location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.bridgetowntennis.com/ | https://www.bridgetowntennis.com/programs?category=&search=&view=grid
FL-REVIEW-0035,Broken Sound Club,https://www.brokensoundclub.org/,Boca Raton,FL,Private Club,pickleball; tennis; basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,22,"e with a bistro, a 38,000-square foot, LEED Certified Moonstone Spa & Fitness Center, and 22 tennis courts and 8 pickleball courts. And let's not forget about our two world-renowned golf courses,",,,,,brokensoundclub.org,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. FL location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).",https://www.brokensoundclub.org/ | https://www.brokensoundclub.org/family | https://www.brokensoundclub.org/about | https://www.brokensoundclub.org/membership | https://www.brokensoundclub.org/contact | https://www.brokensoundclub.org/default.aspx
FL-REVIEW-0036,Buckhorn Springs Racquet & Pool Club,https://www.buckhornracquet.com/,Valrico,FL,Racquet / Tennis Club,tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,buckhornracquet.com,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. FL location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.buckhornracquet.com/ | https://www.buckhornracquet.com/about | https://www.buckhornracquet.com/contact
FL-REVIEW-0037,"Burkhardt Construction, Inc.",https://www.burkhardtconstruction.com/,West Palm Beach,FL,Unknown,racquetball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,burkhardtconstruction.com,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. FL location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.burkhardtconstruction.com/ | https://www.burkhardtconstruction.com/About | https://www.burkhardtconstruction.com/our-team | https://www.burkhardtconstruction.com/contact-us
FL-REVIEW-0038,Casas Padel Club,https://www.casaspadelclub.com/,Aventura,FL,College / University,tennis; padel,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,casaspadelclub.com,jbandres@casaspadelclub.com,info@casaspadelclub.com,,,,,,,2,"Court sports and paid access found, but indoor/outdoor not stated. FL location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.casaspadelclub.com/ | https://www.casaspadelclub.com/about-us | https://www.casaspadelclub.com/contact
FL-REVIEW-0039,Casely Tennis Academy,https://caselytennis.com/,Hollywood,FL,Racquet / Tennis Club,tennis,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,caselytennis.com,,info@caselytennis.com,,,,,,,1,"Court sports and paid access found, but indoor/outdoor not stated. FL location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://caselytennis.com/ | https://caselytennis.com/about-us | https://caselytennis.com/academic-tutoring
FL-REVIEW-0040,CC Lady Hoopers Basketball Club,https://ccladyhoopersbasketballclub.com/,Cooper City,FL,School,basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,ccladyhoopersbasketballclub.com,cory@ccladyhoopersbasketballclub.com,info@ccladyhooperbasketballclub.com,,,,,,,2,"Court sports and paid access found, but indoor/outdoor not stated. FL location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://ccladyhoopersbasketballclub.com/ | https://ccladyhoopersbasketballclub.com/contact-cc-lady-hoopers/
FL-REVIEW-0041,Central Broward Basketball Academy,https://cbba.co/,,FL,School,basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,cbba.co,,,,,,,,,0,"Court sports and paid access found, but indoor/outdoor not stated. FL location evidence: phone. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://cbba.co/ | https://cbba.co/about/ | https://cbba.co/about-cbba-basketball-camp/ | https://cbba.co/cbba-basket-ball-staff/ | https://cbba.co/contact-cbba/
FL-REVIEW-0042,Chamber Ventures,https://chamberventures.com/,Deerfield Beach,FL,College / University,pickleball; tennis; basketball,Unclear,Needs Review,Court sport confirmed on the facility site; no explicit indoor or outdoor statement found on the crawled pages. Needs a human check of the website or a call before outreach.,,,,,,,chamberventures.com,touchinfo@chamberventures.com,info@chamberventures.com,,,,,,,2,"Court sports and paid access found, but indoor/outdoor not stated. FL location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://chamberventures.com/ | https://chamberventures.com/martial-arts-athletics/ | https://chamberventures.com/contact-us/
